all_UFs	non-NCF RoF	non-RoF EUF	IEF	NCF	avg_sen	bias
00000001011101110001111101111111	False	True	False	False	1.6875	19
00000001011101110001111111111111	False	True	False	False	1.625	20
00000001011101110011001101110111	False	True	False	False	1.5625	17
00000001011101110011001101111111	False	True	False	False	1.625	18
00000001011101110011001111111111	False	True	False	False	1.5625	19
00000001011101110011011101110111	False	True	False	False	1.625	18
00000001011101110011011101111111	False	True	False	False	1.6875	19
00000001011101110011011111111111	False	True	False	False	1.625	20
00000001011101110011111101111111	False	True	False	False	1.625	20
00000001011101110011111111111111	False	True	False	False	1.5625	21
00000001011101110101010101110111	False	True	False	False	1.5625	17
00000001011101110101010101111111	False	True	False	False	1.625	18
00000001011101110101010111111111	False	True	False	False	1.5625	19
00000001011101110101011101110111	False	True	False	False	1.625	18
00000001011101110101011101111111	False	True	False	False	1.6875	19
00000001011101110101011111111111	False	True	False	False	1.625	20
00000001011101110101111101111111	False	True	False	False	1.625	20
00000001011101110101111111111111	False	True	False	False	1.5625	21
00000001011101110111011101110111	False	True	False	False	1.5625	19
00000001011101110111011101111111	False	True	False	False	1.625	20
00000001011101110111011111111111	False	True	False	False	1.5625	21
00000001011101110111111101111111	False	True	False	False	1.5625	21
00000001011101110111111111111111	False	True	False	False	1.5	22
00000001011101111111111111111111	False	True	False	False	1.3125	23
00000001011111110000000101111111	False	False	True	False	1.5	16
00000001011111110000000111111111	False	True	False	False	1.4375	17
00000001011111110000001101111111	False	True	False	False	1.5625	17
00000001011111110000001111111111	False	True	False	False	1.5	18
00000001011111110000010101111111	False	True	False	False	1.5625	17
00000001011111110000010111111111	False	True	False	False	1.5	18
00000001011111110000011101111111	False	True	False	False	1.625	18
00000001011111110000011111111111	False	True	False	False	1.5625	19
00000001011111110000111101111111	False	True	False	False	1.5625	19
00000001011111110000111111111111	False	True	False	False	1.5	20
00000001011111110001000101111111	False	True	False	False	1.5625	17
00000001011111110001000111111111	False	True	False	False	1.5	18
00000001011111110001001101111111	False	True	False	False	1.625	18
00000001011111110001001111111111	False	True	False	False	1.5625	19
00000001011111110001010101111111	False	True	False	False	1.625	18
00000001011111110001010111111111	False	True	False	False	1.5625	19
00000001011111110001011101111111	False	True	False	False	1.6875	19
00000001011111110001011111111111	False	True	False	False	1.625	20
00000001011111110001111101111111	False	True	False	False	1.625	20
00000001011111110001111111111111	False	True	False	False	1.5625	21
00000001011111110011001101111111	False	True	False	False	1.5625	19
00000001011111110011001111111111	False	True	False	False	1.5	20
00000001011111110011011101111111	False	True	False	False	1.625	20
00000001011111110011011111111111	False	True	False	False	1.5625	21
00000001011111110011111101111111	False	True	False	False	1.5625	21
00000001011111110011111111111111	False	True	False	False	1.5	22
00000001011111110101010101111111	False	True	False	False	1.5625	19
00000001011111110101010111111111	False	True	False	False	1.5	20
00000001011111110101011101111111	False	True	False	False	1.625	20
00000001011111110101011111111111	False	True	False	False	1.5625	21
00000001011111110101111101111111	False	True	False	False	1.5625	21
00000001011111110101111111111111	False	True	False	False	1.5	22
00000001011111110111011101111111	False	True	False	False	1.5625	21
00000001011111110111011111111111	False	True	False	False	1.5	22
00000001011111110111111101111111	False	True	False	False	1.5	22
00000001011111110111111111111111	False	True	False	False	1.4375	23
00000001011111111111111111111111	False	True	False	False	1.25	24
00000001111111110000000111111111	False	False	True	False	1.25	18
00000001111111110000001111111111	False	False	False	True	1.3125	19
00000001111111110000010111111111	False	False	False	True	1.3125	19
00000001111111110000011111111111	False	True	False	False	1.375	20
00000001111111110000111111111111	False	False	False	True	1.3125	21
00000001111111110001000111111111	False	False	False	True	1.3125	19
00000001111111110001001111111111	False	True	False	False	1.375	20
00000001111111110001010111111111	False	True	False	False	1.375	20
00000001111111110001011111111111	False	True	False	False	1.4375	21
00000001111111110001111111111111	False	True	False	False	1.375	22
00000001111111110011001111111111	False	False	False	True	1.3125	21
00000001111111110011011111111111	False	True	False	False	1.375	22
00000001111111110011111111111111	False	True	False	False	1.3125	23
00000001111111110101010111111111	False	False	False	True	1.3125	21
00000001111111110101011111111111	False	True	False	False	1.375	22
00000001111111110101111111111111	False	True	False	False	1.3125	23
00000001111111110111011111111111	False	True	False	False	1.3125	23
00000001111111110111111111111111	False	True	False	False	1.25	24
00000001111111111111111111111111	False	False	False	True	1.0625	25
00000011000000110000001100000011	False	False	True	False	1.0	8
00000011000000110000001100000111	False	False	False	True	1.1875	9
00000011000000110000001100001111	False	False	True	False	1.25	10
00000011000000110000001100010011	False	False	False	True	1.1875	9
00000011000000110000001100010111	False	True	False	False	1.375	10
00000011000000110000001100011111	False	True	False	False	1.4375	11
00000011000000110000001100110011	False	False	True	False	1.25	10
00000011000000110000001100110111	False	True	False	False	1.4375	11
00000011000000110000001100111111	False	False	True	False	1.5	12
00000011000000110000001101010111	True	False	False	False	1.4375	11
00000011000000110000001101011111	False	True	False	False	1.5	12
00000011000000110000001101110111	False	True	False	False	1.5	12
00000011000000110000001101111111	False	True	False	False	1.5625	13
00000011000000110000001111111111	False	False	True	False	1.5	14
00000011000000110000011100000111	False	False	True	False	1.25	10
00000011000000110000011100001111	False	False	False	True	1.3125	11
00000011000000110000011100010111	False	True	False	False	1.4375	11
00000011000000110000011100011111	False	True	False	False	1.5	12
00000011000000110000011100110111	False	True	False	False	1.5	12
00000011000000110000011100111111	False	True	False	False	1.5625	13
00000011000000110000011101010111	False	True	False	False	1.5	12
00000011000000110000011101011111	False	True	False	False	1.5625	13
00000011000000110000011101110111	False	True	False	False	1.5625	13
00000011000000110000011101111111	False	True	False	False	1.625	14
00000011000000110000011111111111	False	True	False	False	1.5625	15
00000011000000110000111100001111	False	False	True	False	1.25	12
00000011000000110000111100011111	False	True	False	False	1.4375	13
00000011000000110000111100111111	False	False	True	False	1.5	14
00000011000000110000111101011111	False	True	False	False	1.5	14
00000011000000110000111101111111	False	True	False	False	1.5625	15
00000011000000110000111111111111	False	False	True	False	1.5	16
00000011000000110001001100010011	False	False	True	False	1.25	10
00000011000000110001001100010111	False	True	False	False	1.4375	11
00000011000000110001001100011111	False	True	False	False	1.5	12
00000011000000110001001100110011	False	False	False	True	1.3125	11
00000011000000110001001100110111	False	True	False	False	1.5	12
00000011000000110001001100111111	False	True	False	False	1.5625	13
00000011000000110001001101010111	False	True	False	False	1.5	12
00000011000000110001001101011111	False	True	False	False	1.5625	13
00000011000000110001001101110111	False	True	False	False	1.5625	13
00000011000000110001001101111111	False	True	False	False	1.625	14
00000011000000110001001111111111	False	True	False	False	1.5625	15
00000011000000110001011100010111	False	False	True	False	1.5	12
00000011000000110001011100011111	False	True	False	False	1.5625	13
00000011000000110001011100110111	False	True	False	False	1.5625	13
00000011000000110001011100111111	False	True	False	False	1.625	14
00000011000000110001011101010111	False	True	False	False	1.5625	13
00000011000000110001011101011111	False	True	False	False	1.625	14
00000011000000110001011101110111	False	True	False	False	1.625	14
00000011000000110001011101111111	False	True	False	False	1.6875	15
00000011000000110001011111111111	False	True	False	False	1.625	16
00000011000000110001111100011111	False	False	True	False	1.5	14
00000011000000110001111100111111	False	True	False	False	1.5625	15
00000011000000110001111101011111	False	True	False	False	1.5625	15
00000011000000110001111101111111	False	True	False	False	1.625	16
00000011000000110001111111111111	False	True	False	False	1.5625	17
00000011000000110011001100110011	False	False	True	False	1.25	12
00000011000000110011001100110111	False	True	False	False	1.4375	13
00000011000000110011001100111111	False	False	True	False	1.5	14
00000011000000110011001101110111	False	True	False	False	1.5	14
00000011000000110011001101111111	False	True	False	False	1.5625	15
00000011000000110011001111111111	False	False	True	False	1.5	16
00000011000000110011011100110111	False	False	True	False	1.5	14
00000011000000110011011100111111	False	True	False	False	1.5625	15
00000011000000110011011101110111	False	True	False	False	1.5625	15
00000011000000110011011101111111	False	True	False	False	1.625	16
00000011000000110011011111111111	False	True	False	False	1.5625	17
00000011000000110011111100111111	False	False	True	False	1.5	16
00000011000000110011111101111111	False	True	False	False	1.5625	17
00000011000000110011111111111111	False	False	True	False	1.5	18
00000011000000110101011101010111	False	False	True	False	1.5	14
00000011000000110101011101011111	False	True	False	False	1.5625	15
00000011000000110101011101110111	False	True	False	False	1.5625	15
00000011000000110101011101111111	False	True	False	False	1.625	16
